,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
161,4,90,67,1,42.31826,-71.09956,2,24,29,1.0,0.36666666666666664,0.6833333333333333,0.7888888888888889,0.19452054794520549,181,4.92,4.98,4.99,4.92,4.9,4.74,4.92,0,90,7.536986301369863,0,1,0,0,0,0,1,0,2.413591626558558,0.6762548627587907
163,6,89,79,1,42.36722,-71.05266,2,25,14,1.0,0.0,0.0,0.0,0.0,59,4.71,4.81,4.92,4.76,4.75,4.9,4.72,0,229,6.863013698630137,0,1,0,0,1,0,0,0,0.659425676347983,0.7255030134800033
164,6,100,99,1,42.3357,-71.05395,6,44,1,3.0,0.03333333333333333,0.15,0.17777777777777778,0.673972602739726,631,4.9,4.95,4.95,4.98,4.97,4.71,4.83,0,286,7.019178082191781,0,0,0,1,1,0,0,0,1.8683544692578604,1.0065727196609675
165,4,100,100,1,42.30385,-71.1151,2,21,29,1.0,0.1,0.05,0.03333333333333333,0.2054794520547945,256,4.95,4.95,4.98,4.97,4.99,4.85,4.9,1,125,6.832876712328767,0,1,0,0,1,0,0,0,4.086325279996925,1.2342949313668066
167,6,89,79,1,42.36684,-71.0529,2,24,9,1.0,0.0,0.0,0.0,0.0,27,4.93,4.96,5.0,4.85,4.93,5.0,4.78,0,259,6.863013698630137,0,1,0,0,1,0,0,0,0.6192409266643857,0.6890192766551728
168,8,90,38,1,42.31246,-71.10793,1,29,29,1.0,0.0,0.26666666666666666,0.5111111111111111,0.8794520547945206,39,4.72,4.82,4.64,4.89,4.95,4.87,4.66,0,98,10.92876712328767,0,1,0,0,0,0,1,0,3.0923912485496254,0.7426385044009834
170,4,100,42,1,42.34128,-71.07607,2,26,33,0.0,0.03333333333333333,0.016666666666666666,0.34444444444444444,0.8383561643835616,70,4.69,4.84,4.63,4.94,4.89,4.81,4.59,0,100,7.712328767123288,0,0,1,0,1,0,0,0,0.9145635493943914,0.817272736058517
176,4,100,42,1,42.34128,-71.07607,7,15,33,3.0,0.0,0.11666666666666667,0.25555555555555554,0.7589041095890411,139,4.81,4.94,4.79,4.95,4.94,4.9,4.76,0,150,7.712328767123288,0,0,1,0,1,0,0,0,0.9145635493943914,0.817272736058517
177,4,100,42,1,42.34128,-71.07607,4,28,31,0.0,0.3,0.15,0.15555555555555556,0.7315068493150685,79,4.82,4.9,4.78,4.92,4.89,4.9,4.73,0,90,7.712328767123288,0,0,1,0,1,0,0,0,0.9145635493943914,0.817272736058517
178,6,86,75,0,42.35309,-71.14822,5,43,45,4.0,0.06666666666666667,0.11666666666666667,0.07777777777777778,0.6301369863013698,9,4.44,4.67,4.33,4.89,4.89,4.56,4.44,0,150,7.693150684931507,0,1,0,0,1,0,0,0,3.641763805036114,3.8373565477579614
179,6,100,92,1,42.32942,-71.09149,1,41,2,1.0,0.0,0.0,0.0,0.0,236,4.93,4.97,4.97,4.98,4.94,4.59,4.87,0,156,7.501369863013698,0,0,0,1,0,0,1,0,1.5050517266359802,0.7113482464831598
180,8,100,86,1,42.28026,-71.13584,1,22,2,1.0,0.0,0.0,0.1,0.7780821917808219,36,4.91,4.79,4.82,4.88,4.82,4.59,4.82,0,50,7.326027397260274,0,0,0,1,0,0,1,0,7.0511545223588445,4.18278952867532
181,8,100,99,0,42.36017,-71.06346,2,26,1,1.0,0.03333333333333333,0.11666666666666667,0.3888888888888889,0.5424657534246575,113,4.67,4.82,4.87,4.89,4.88,4.96,4.64,0,127,6.761643835616439,0,0,0,1,1,0,0,0,0.2532625322271993,0.31489029514073913
182,8,100,99,0,42.34441,-71.07633,2,26,1,1.0,0.26666666666666666,0.6333333333333333,0.7444444444444445,0.6136986301369863,83,4.66,4.76,4.9,4.96,4.92,4.95,4.46,1,134,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
183,8,100,99,0,42.34447,-71.07644,2,27,1,1.0,0.4,0.35,0.5666666666666667,0.5917808219178082,127,4.58,4.83,4.83,4.87,4.83,4.9,4.5,0,134,6.761643835616439,0,0,0,1,1,0,0,0,0.592256404605441,0.7389750549560501
184,8,100,99,0,42.34982,-71.08264,2,26,1,1.0,0.5,0.55,0.6777777777777778,0.5808219178082191,133,4.68,4.81,4.86,4.91,4.86,4.97,4.6,0,128,6.761643835616439,0,0,0,1,1,0,0,0,0.3775736518809648,0.9786158258376376
185,8,100,69,0,42.37866,-71.06452,6,49,3,2.0,0.0,0.06666666666666667,0.23333333333333334,0.6493150684931507,44,4.89,4.93,4.93,5.0,5.0,4.91,4.84,0,374,6.682191780821918,0,0,0,1,1,0,0,0,1.1791853192635027,1.0915880018199136
186,6,100,100,0,42.35984,-71.12873,6,40,28,5.0,0.3,0.65,0.7666666666666667,0.9424657534246575,33,4.1,4.42,4.19,4.77,4.68,4.48,4.16,0,600,7.213698630136986,0,0,1,0,1,0,0,0,2.1781631163989648,2.272558190485308
187,6,100,92,1,42.32965,-71.0932,1,40,2,1.0,0.1,0.43333333333333335,0.6222222222222222,0.15342465753424658,264,4.9,4.92,4.95,4.97,4.97,4.62,4.76,0,94,7.501369863013698,0,0,0,1,0,0,1,0,1.4750550446964852,0.6719796252223226
188,6,100,96,1,42.34301,-71.07304,2,45,30,1.0,0.0,0.0,0.0,0.2821917808219178,20,4.85,4.95,5.0,4.9,4.85,4.95,4.8,0,150,8.33972602739726,0,0,0,1,1,0,0,0,0.8636582975156535,0.8319905303843669
189,6,100,92,1,42.32967,-71.09328,3,38,2,2.0,0.26666666666666666,0.2833333333333333,0.4777777777777778,0.1178082191780822,484,4.9,4.92,4.98,4.96,4.95,4.58,4.76,0,110,7.501369863013698,0,0,0,1,1,0,0,0,1.472230747868596,0.6705225583520337
190,8,100,99,1,42.36424,-71.05259,5,29,29,0.0,0.0,0.0,0.06666666666666667,0.6821917808219178,155,4.6,4.68,4.71,4.65,4.71,4.94,4.49,0,149,8.312328767123288,0,0,0,1,1,0,0,0,0.4158528288993657,0.5461533891485664
191,6,100,46,0,42.345,-71.09514,4,13,3,2.0,0.8666666666666667,0.9333333333333333,0.8777777777777778,0.4465753424657534,172,4.2,4.37,4.25,4.74,4.76,4.8,4.32,0,172,8.304109589041095,0,0,0,1,1,0,0,0,0.5363536828263928,1.1657346782683853
192,8,100,99,1,42.36329,-71.05233,2,24,2,1.0,0.2,0.3,0.32222222222222224,0.7835616438356164,124,4.56,4.72,4.73,4.65,4.75,4.97,4.6,0,149,8.312328767123288,0,0,0,1,1,0,0,0,0.3691343968584157,0.49218546415366876
193,7,100,100,1,42.3043,-71.11465,9,58,2,4.0,0.23333333333333334,0.16666666666666666,0.12222222222222222,0.2958904109589041,210,4.88,4.92,4.91,4.97,4.99,4.82,4.87,0,211,6.66027397260274,0,0,0,1,1,0,0,0,4.030046371161705,1.1848891422855425
196,9,100,89,1,42.36452,-71.06928,5,44,90,2.0,0.0,0.13333333333333333,0.4222222222222222,0.8575342465753425,18,4.71,4.76,4.82,4.82,4.82,4.88,4.59,0,308,6.912328767123288,0,0,0,1,1,0,0,0,0.5014035479482944,0.5849705540270714
197,6,100,99,1,42.37775,-71.03398,8,38,1,7.0,0.43333333333333335,0.5666666666666667,0.5666666666666667,0.8547945205479452,210,4.79,4.9,4.85,4.95,4.93,4.64,4.65,1,314,7.7972602739726025,0,0,0,1,1,0,0,0,2.3056784897649822,0.8237203417002584
198,8,100,99,0,42.34441,-71.07633,2,25,1,1.0,0.0,0.45,0.6333333333333333,0.6082191780821918,109,4.65,4.77,4.87,4.83,4.84,4.94,4.58,0,134,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
201,7,100,100,1,42.34341,-71.15451,1,18,91,1.0,0.9666666666666667,0.8,0.5333333333333333,0.7150684931506849,14,5.0,5.0,4.86,5.0,4.93,5.0,4.79,0,49,7.419178082191781,0,0,0,1,1,0,0,0,4.468768478451728,4.722904768827219
203,8,100,100,1,42.34765,-71.15509,12,31,3,7.0,0.3,0.35,0.37777777777777777,0.7452054794520548,120,4.88,4.87,4.86,4.96,4.95,4.82,4.86,1,393,6.635616438356164,0,0,0,1,1,0,0,0,4.328282120140767,4.581304109580312
204,4,100,22,0,42.2563,-71.12762,7,28,91,3.0,0.0,0.0,0.0,0.410958904109589,105,4.67,4.73,4.89,4.93,4.86,4.41,4.79,0,135,6.942465753424657,0,0,1,0,1,0,0,0,9.155747399116457,5.940951852292949
208,9,100,80,0,42.33717,-71.05,2,38,3,1.0,0.2,0.21666666666666667,0.43333333333333335,0.8136986301369863,221,4.7,4.78,4.55,4.83,4.89,4.66,4.66,0,126,7.9150684931506845,0,1,0,0,0,0,1,0,1.6777655016389228,1.1317157885871412
209,4,100,100,1,42.34838,-71.13163,2,36,180,2.0,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.3643835616438356,339,4.89,4.93,4.86,4.97,4.98,4.83,4.83,1,81,6.545205479452055,0,0,0,1,1,0,0,0,2.802591224553172,3.0915649207362828
210,8,78,58,0,42.36122,-71.06629,3,24,2,2.0,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521,101,4.95,4.96,4.95,4.97,4.98,4.99,4.86,0,126,7.504109589041096,0,1,0,0,1,0,0,0,0.23416692687797513,0.44500920259856525
211,5,100,88,1,42.33257,-71.02959,4,55,3,2.0,0.06666666666666667,0.23333333333333334,0.4,0.8465753424657534,131,4.89,4.91,4.95,4.96,4.99,4.88,4.71,0,316,7.145205479452055,0,0,0,1,1,0,0,0,2.5662207614233266,2.3101036623521773
212,8,100,100,0,42.35779,-71.13347,12,59,7,4.0,0.0,0.06666666666666667,0.28888888888888886,0.4191780821917808,220,4.92,4.92,4.9,4.96,4.97,4.89,4.82,0,600,7.632876712328767,0,0,0,1,1,0,0,0,2.5343730761642274,2.6579269617774552
213,7,100,50,0,42.31124,-71.06551,1,25,2,7.0,0.36666666666666664,0.6833333333333333,0.7888888888888889,0.947945205479452,31,4.83,4.83,4.76,4.86,4.93,4.31,4.79,0,45,6.498630136986302,0,0,1,0,0,0,1,0,3.4733971485810224,1.2213585027140423
214,8,90,38,1,42.31327,-71.10811,1,15,30,1.0,0.0,0.16666666666666666,0.4444444444444444,0.863013698630137,23,4.87,4.87,4.48,5.0,5.0,4.96,4.74,0,60,10.92876712328767,0,1,0,0,0,0,1,0,3.0301028761032023,0.7135228917868282
215,5,100,100,1,42.35921,-71.06759,2,22,91,2.0,0.0,0.0,0.0,0.0,24,4.48,4.77,4.27,4.95,4.91,5.0,4.57,0,147,7.30958904109589,0,0,0,1,1,0,0,0,0.10163324385950491,0.4744599498381482
216,7,100,100,1,42.34041,-71.08384,4,39,29,2.0,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.8191780821917808,100,4.98,4.97,4.98,4.97,4.99,4.86,4.9,0,464,6.810958904109589,0,0,0,1,1,0,0,0,0.8055097935239821,0.615104212608706
217,6,100,98,1,42.30542,-71.10409,4,40,2,2.0,0.1,0.16666666666666666,0.17777777777777778,0.7205479452054795,235,4.91,4.95,4.97,4.98,4.97,4.78,4.85,0,155,9.597260273972603,0,0,0,1,1,0,0,0,3.637062505251378,0.9953698345067417
221,6,100,99,0,42.38704,-71.00581,2,37,60,1.0,0.0,0.08333333333333333,0.28888888888888886,0.14520547945205478,83,4.46,4.73,4.45,4.88,4.83,4.59,4.46,0,65,6.66027397260274,0,0,0,1,1,0,0,0,4.774146016654021,0.8692007381042511
222,5,100,94,1,42.31163,-71.06351,5,30,28,4.0,0.0,0.06666666666666667,0.37777777777777777,0.09315068493150686,261,4.8,4.89,4.88,4.95,4.94,4.5,4.84,1,85,6.405479452054794,0,0,0,1,1,0,0,0,3.508725093980149,1.1444203059337648
223,4,100,71,0,42.28629,-71.13839,3,28,14,2.0,0.0,0.0,0.0,0.6109589041095891,26,4.64,4.64,4.56,4.76,4.72,4.64,4.52,0,130,7.712328767123288,0,0,1,0,1,0,0,0,6.597121346212338,3.7964738387602606
227,4,100,89,1,42.33211,-71.09842,6,27,3,3.0,0.2,0.2,0.28888888888888886,0.2547945205479452,112,4.86,4.9,4.91,4.95,4.93,4.42,4.86,0,289,6.364383561643836,0,0,0,1,1,0,0,0,1.240269316776526,0.7269510955560713
228,5,100,100,1,42.34628,-71.08064,5,40,29,2.0,0.0,0.05,0.1,0.26301369863013696,201,4.93,4.96,4.96,4.99,4.99,4.96,4.78,1,350,6.361643835616438,0,0,1,0,1,0,0,0,0.3893552568417993,0.7711983149385978
229,8,10,33,0,42.34181,-71.15056,4,27,91,2.0,0.0,0.16666666666666666,0.4444444444444444,0.863013698630137,125,4.38,4.45,4.61,4.77,4.76,4.81,4.55,0,90,6.347945205479452,1,0,0,0,1,0,0,0,4.2568051579513355,4.544893959492611
230,9,100,0,0,42.35668,-71.07185,7,37,91,4.0,0.0,0.03333333333333333,0.022222222222222223,0.0547945205479452,124,4.58,4.7,4.45,4.8,4.78,5.0,4.48,1,310,6.391780821917808,0,0,0,1,1,0,0,0,0.3059831194249254,0.7059472542163859
231,8,97,90,0,42.35984,-71.06914,4,33,28,2.0,0.06666666666666667,0.18333333333333332,0.36666666666666664,0.8301369863013699,337,4.86,4.95,4.85,4.86,4.93,4.96,4.72,0,311,9.304109589041095,0,0,0,1,1,0,0,0,0.18677484213413817,0.5140516632224329
232,4,97,92,0,42.33784,-71.08142,4,28,30,1.0,0.0,0.0,0.0,0.0,79,4.24,4.62,4.64,4.77,4.49,4.6,4.27,0,280,10.005479452054795,0,0,0,1,1,0,0,0,1.0580723335701967,0.7264542170410215
233,8,100,99,0,42.34441,-71.07633,2,25,1,1.0,0.43333333333333335,0.6666666666666666,0.7666666666666667,0.6356164383561644,131,4.56,4.78,4.79,4.86,4.79,4.96,4.45,0,106,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
234,8,100,99,0,42.34455,-71.07628,5,29,29,2.0,1.0,1.0,0.9444444444444444,0.5863013698630137,141,4.44,4.77,4.61,4.89,4.82,4.87,4.44,0,312,6.761643835616439,0,0,0,1,1,0,0,0,0.5903191880433144,0.7385588225219075
235,8,100,66,1,42.35932,-71.06551,2,27,91,1.0,0.0,0.016666666666666666,0.23333333333333334,0.5863013698630137,9,4.89,4.78,4.44,4.78,4.78,4.89,4.56,0,146,11.98082191780822,0,1,0,0,1,0,0,0,0.15431600564456216,0.4190716460030454
238,9,100,50,1,42.33509,-71.07847,1,36,91,1.0,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028,9,4.89,5.0,5.0,4.78,4.56,4.11,4.78,0,87,7.556164383561644,0,1,0,0,0,0,1,0,1.3911322505191295,0.9928195287471452
239,8,100,99,0,42.34447,-71.07644,2,27,1,1.0,0.16666666666666666,0.5333333333333333,0.6555555555555556,0.6054794520547945,122,4.5,4.8,4.87,4.89,4.84,4.91,4.5,0,118,6.761643835616439,0,0,0,1,1,0,0,0,0.592256404605441,0.7389750549560501
240,8,100,99,0,42.34447,-71.07644,2,27,1,1.0,0.3333333333333333,0.4166666666666667,0.5,0.5424657534246575,210,4.6,4.8,4.75,4.95,4.87,4.93,4.5,0,137,6.761643835616439,0,0,0,1,1,0,0,0,0.592256404605441,0.7389750549560501
242,5,100,100,0,42.33286,-71.04506,2,34,30,2.0,0.0,0.15,0.43333333333333335,0.8602739726027397,36,4.89,4.97,4.8,5.0,5.0,4.91,4.77,0,200,6.323287671232877,0,0,0,1,1,0,0,0,2.126090870392554,1.328917881277834
243,4,100,96,1,42.36726,-71.05424,4,26,3,2.0,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.15616438356164383,221,4.97,4.97,4.99,4.96,5.0,4.99,4.91,0,300,6.980821917808219,0,0,1,0,1,0,0,0,0.6320189542933609,0.6550608706490899
247,7,80,41,0,42.31776,-71.05795,5,24,29,2.0,0.0,0.16666666666666666,0.4444444444444444,0.863013698630137,225,4.52,4.72,4.64,4.61,4.64,4.51,4.6,0,50,6.287671232876712,0,1,0,0,0,0,1,0,3.307083163428023,0.6295172537495436
249,9,100,96,1,42.3605,-71.12633,2,38,2,1.0,0.1,0.18333333333333332,0.4222222222222222,0.3315068493150685,226,4.88,4.96,4.96,4.95,4.94,4.71,4.8,0,55,6.4520547945205475,0,0,0,1,0,0,1,0,2.024780378446637,2.1153404447001485
250,7,100,83,1,42.28516,-71.13772,4,45,2,3.0,0.16666666666666666,0.35,0.5333333333333333,0.13150684931506848,85,4.93,4.96,4.94,4.98,4.94,4.83,4.94,0,115,7.175342465753425,0,0,0,1,0,0,1,0,6.670802767007507,3.851881398536908
251,4,100,86,1,42.35147,-71.07835,2,24,3,1.0,0.5333333333333333,0.5,0.5666666666666667,0.8547945205479452,40,4.6,4.85,4.73,4.79,4.9,4.79,4.38,0,186,6.273972602739726,0,0,1,0,1,0,0,0,0.31688348923703175,0.990396122200315
252,5,55,75,0,42.35009,-71.07023,6,21,91,2.0,0.0,0.0,0.0,0.4410958904109589,15,5.0,5.0,5.0,5.0,5.0,5.0,4.79,0,554,6.63013698630137,0,1,0,0,1,0,0,0,0.6225397277954163,0.5648613851589603
254,5,100,100,1,42.37615,-71.03331,2,27,2,1.0,0.0,0.0,0.05555555555555555,0.07945205479452055,355,4.9,4.96,4.99,4.97,4.97,4.65,4.88,0,75,7.367123287671233,0,0,0,1,0,0,1,0,2.2676056937243088,0.7553498611092828
255,9,100,96,1,42.3605,-71.12633,2,31,91,1.0,1.0,0.8333333333333334,0.5555555555555556,0.6657534246575343,171,4.81,4.94,4.92,4.89,4.86,4.63,4.74,0,41,6.4520547945205475,0,0,0,1,0,0,1,0,2.024780378446637,2.1153404447001485
256,6,100,70,0,42.34462,-71.07021,3,33,1,1.0,0.6333333333333333,0.8166666666666667,0.7666666666666667,0.18904109589041096,230,4.9,4.95,4.83,4.99,5.0,4.98,4.88,1,119,10.35068493150685,0,0,0,1,0,0,0,1,0.915789748063905,0.7635864916938001
257,4,100,89,1,42.32966,-71.09597,4,29,3,2.0,0.0,0.08333333333333333,0.28888888888888886,0.2821917808219178,94,4.66,4.79,4.87,4.9,4.83,4.51,4.61,0,159,6.364383561643836,0,0,0,1,1,0,0,0,1.4647159485049763,0.6474823222043766
258,7,100,92,1,42.36545,-71.05623,3,37,1,1.0,0.3333333333333333,0.6333333333333333,0.6888888888888889,0.31232876712328766,431,4.68,4.81,4.77,4.81,4.86,4.92,4.68,0,167,8.810958904109588,0,0,0,1,1,0,0,0,0.46910190793056844,0.44402705607320664
259,9,60,69,0,42.34689,-71.13679,3,42,32,1.0,0.0,0.13333333333333333,0.4222222222222222,0.3506849315068493,110,4.5,4.58,4.8,4.71,4.52,4.61,4.49,0,120,10.208219178082192,0,1,0,0,1,0,0,0,3.166291761025462,3.448365542865091
260,8,83,67,1,42.35483,-71.13694,1,36,91,0.0,1.0,0.8166666666666667,0.5444444444444444,0.6931506849315069,6,3.5,3.83,4.0,4.33,4.33,4.17,3.83,0,45,6.282191780821917,0,0,1,0,0,0,1,0,2.8413100414348382,3.0575515899775443
261,5,100,97,0,42.35848,-71.12972,2,17,30,1.0,0.0,0.18333333333333332,0.45555555555555555,0.11232876712328767,4,3.67,4.0,3.33,4.67,5.0,3.67,3.67,1,158,6.205479452054795,0,0,0,1,0,0,1,0,2.286747699584993,2.4196134307839854
262,5,100,97,1,42.31583,-71.11448,2,37,2,1.0,0.36666666666666664,0.4,0.5222222222222223,0.3561643835616438,170,4.98,4.99,4.97,4.95,4.99,4.95,4.93,0,116,6.23013698630137,0,0,1,0,0,0,1,0,3.061491067768059,1.0084108278813657
263,6,100,95,0,42.31984,-71.10569,1,11,3,1.0,0.13333333333333333,0.2,0.24444444444444444,0.273972602739726,254,4.81,4.92,4.8,4.91,4.88,4.64,4.82,1,49,6.2,0,0,0,1,0,0,1,0,2.445440384794618,0.6731240389843145
267,4,100,42,1,42.34144,-71.0763,4,24,29,0.0,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.6986301369863014,78,4.83,4.88,4.64,4.93,4.96,4.89,4.63,0,104,7.712328767123288,0,0,1,0,1,0,0,0,0.8927488880796645,0.8032869938502124
268,7,100,50,1,42.34232,-71.07595,2,34,29,2.0,0.0,0.0,0.0,0.019178082191780823,203,4.95,4.95,4.94,4.95,4.95,4.96,4.83,0,108,9.468493150684932,0,0,1,0,0,0,1,0,0.8140431839541192,0.8046065163301318
269,6,100,94,1,42.29828,-71.11048,10,34,3,6.0,0.4666666666666667,0.43333333333333335,0.4222222222222222,0.8054794520547945,120,4.9,4.92,4.96,4.94,4.94,4.69,4.78,0,449,10.131506849315068,0,0,0,1,1,0,0,0,4.471570897779419,1.5956310341864692
270,3,92,100,0,42.33034,-71.05802,1,11,4,1.0,0.0,0.2833333333333333,0.5222222222222223,0.12876712328767123,67,4.64,4.63,4.59,4.89,4.86,4.53,4.61,0,53,6.495890410958904,0,0,0,1,0,0,1,0,2.451345230965502,0.914354666855061
271,8,100,50,1,42.2863,-71.11945,1,23,91,1.0,0.0,0.0,0.011111111111111112,0.736986301369863,105,4.71,4.88,4.42,4.97,4.97,4.55,4.76,0,64,7.109589041095891,0,1,0,0,1,0,0,0,5.8986311171349435,2.987861494858272
272,6,100,100,0,42.31043,-71.08642,6,50,28,3.0,1.0,1.0,1.0,1.0,16,4.07,4.47,3.93,4.53,4.33,4.0,4.07,0,500,7.213698630136986,0,0,1,0,1,0,0,0,3.1186436920216165,1.7270027134717632
273,4,100,73,0,42.28411,-71.11693,1,21,29,1.0,0.0,0.16666666666666666,0.4444444444444444,0.863013698630137,10,4.9,4.8,4.8,5.0,4.9,4.7,4.7,0,50,6.123287671232877,0,0,1,0,0,0,1,0,6.048281918977135,3.1547068857315814
274,6,92,33,1,42.34791,-71.04196,2,18,29,2.0,1.0,1.0,1.0,0.989041095890411,226,4.86,4.92,4.91,4.95,4.94,4.97,4.84,0,149,6.123287671232877,0,0,1,0,0,0,1,0,0.8465763418247111,1.340920657120411
275,5,100,91,1,42.34118,-71.14678,3,23,29,1.0,0.2,0.1,0.15555555555555556,0.28493150684931506,32,4.44,4.69,4.66,4.59,4.63,4.91,4.53,0,134,6.243835616438356,0,0,0,1,1,0,0,0,3.9922225747780336,4.30957992881459
276,4,100,39,0,42.34449,-71.07674,4,32,3,2.0,0.13333333333333333,0.11666666666666667,0.07777777777777778,0.5452054794520548,55,4.96,4.9,4.87,4.92,4.96,4.98,4.78,0,277,6.112328767123287,0,1,0,0,1,0,0,0,0.5810554269683842,0.7383169491591457
277,4,97,92,0,42.34821,-71.08625,4,28,2,2.0,0.13333333333333333,0.16666666666666666,0.34444444444444444,0.1232876712328767,101,4.73,4.8,4.86,4.93,4.79,4.99,4.62,1,173,10.005479452054795,0,0,0,1,1,0,0,0,0.6013073611576399,0.9666036464703982
280,5,100,71,1,42.359,-71.06203,2,29,91,1.0,0.5,0.25,0.16666666666666666,0.3424657534246575,259,4.77,4.82,4.84,4.97,4.95,4.99,4.68,0,79,6.364383561643836,0,1,0,0,1,0,0,0,0.15017923040098413,0.2617791700530945
281,8,100,100,0,42.34991,-71.06164,2,23,91,1.0,0.0,0.0,0.0,0.5561643835616439,7,4.83,5.0,4.83,4.83,5.0,4.67,4.67,0,207,6.2027397260273975,0,0,0,1,1,0,0,0,0.7981665937330278,0.34841946054373213
282,8,100,99,0,42.34441,-71.07633,2,26,1,1.0,0.4,0.55,0.6666666666666666,0.6054794520547945,149,4.68,4.78,4.83,4.93,4.89,4.97,4.45,0,106,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
283,8,100,99,0,42.34441,-71.07633,2,25,1,1.0,0.0,0.45,0.6111111111111112,0.5972602739726027,82,4.56,4.59,4.72,4.95,4.8,4.88,4.49,0,114,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
284,8,100,99,0,42.34447,-71.07644,2,27,1,1.0,0.6,0.8,0.8555555555555555,0.6575342465753424,117,4.5,4.75,4.79,4.83,4.74,4.91,4.43,0,133,6.761643835616439,0,0,0,1,1,0,0,0,0.592256404605441,0.7389750549560501
285,8,100,99,0,42.34982,-71.08264,2,26,1,1.0,0.13333333333333333,0.3333333333333333,0.45555555555555555,0.8027397260273973,170,4.75,4.88,4.85,4.9,4.88,4.95,4.58,0,132,6.761643835616439,0,0,0,1,1,0,0,0,0.3775736518809648,0.9786158258376376
286,8,100,99,0,42.34441,-71.07633,1,25,1,1.0,0.3333333333333333,0.6666666666666666,0.7222222222222222,0.6136986301369863,52,4.67,4.87,4.94,4.86,4.94,4.96,4.6,0,139,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
287,8,100,99,0,42.34441,-71.07633,2,25,1,1.0,0.6333333333333333,0.8166666666666667,0.8555555555555555,0.6465753424657534,105,4.5,4.78,4.7,4.87,4.9,4.99,4.34,0,114,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
288,8,100,99,0,42.34447,-71.07644,2,27,1,1.0,0.3333333333333333,0.3333333333333333,0.4888888888888889,0.547945205479452,202,4.56,4.76,4.81,4.87,4.82,4.95,4.56,0,134,6.761643835616439,0,0,0,1,1,0,0,0,0.592256404605441,0.7389750549560501
290,6,100,97,1,42.31392,-71.06137,2,39,2,1.0,0.0,0.21666666666666667,0.25555555555555554,0.810958904109589,29,4.93,4.86,4.93,4.97,5.0,4.9,4.9,0,70,7.676712328767123,0,0,0,1,0,0,1,0,3.4394633755872293,0.9324640272001212
291,4,100,100,1,42.33768,-71.07624,4,36,29,1.0,0.0,0.0,0.0,0.0027397260273972603,101,4.88,4.91,4.91,4.93,4.92,4.78,4.74,0,180,6.098630136986301,0,0,1,0,1,0,0,0,1.2382032017802678,0.9650821626409636
293,8,100,99,0,42.34441,-71.07633,2,26,1,1.0,0.5333333333333333,0.7666666666666667,0.8333333333333334,0.6520547945205479,82,4.51,4.59,4.8,4.91,4.73,4.91,4.29,0,106,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
295,10,40,63,0,42.35803,-71.12952,1,23,91,1.0,0.0,0.0,0.16666666666666666,0.5671232876712329,253,4.65,4.83,4.69,4.86,4.65,4.57,4.71,0,68,6.936986301369863,1,0,0,0,0,0,1,0,2.2948633560674763,2.4442898908926636
297,8,100,99,0,42.34441,-71.07633,2,26,1,1.0,0.3,0.48333333333333334,0.6555555555555556,0.6136986301369863,141,4.76,4.81,4.87,4.92,4.91,4.96,4.52,0,121,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
298,8,100,99,0,42.34441,-71.07633,2,27,1,1.0,0.16666666666666666,0.5833333333333334,0.7222222222222222,0.6301369863013698,79,4.48,4.75,4.59,4.92,4.86,4.95,4.47,0,134,6.761643835616439,0,0,0,1,1,0,0,0,0.6013974214137195,0.7401278302845882
300,8,100,99,0,42.34982,-71.08264,2,26,1,1.0,0.5,0.7,0.8,0.6383561643835617,210,4.8,4.9,4.9,4.9,4.92,4.99,4.63,0,115,6.761643835616439,0,0,0,1,1,0,0,0,0.3775736518809648,0.9786158258376376
301,8,100,99,0,42.34979,-71.08263,2,26,1,1.0,0.0,0.03333333333333333,0.16666666666666666,0.6821917808219178,218,4.72,4.83,4.84,4.91,4.88,4.98,4.73,0,133,6.761643835616439,0,0,0,1,1,0,0,0,0.3760672360115473,0.9777392558233082
